
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
730,2023-10-25,,장성,전라남도 장성군황룡면 와룡리399-2  ,광주지방기상청(156),35.2794,126.7611,43.95,,,,
730,2020-10-23,2023-10-25,장성,전라남도 장성군황룡면 와룡리399-2  ,광주지방기상청(156),35.2794,126.7611,43.95,,,,
730,2010-12-09,2020-10-23,장성,전라남도 장성군황룡면 와룡리399-2  ,광주지방기상청(156),35.2794,126.761,38.2,,,,
730,1991-11-20,2010-12-09,장성,전라남도 장성군황룡면 와룡리399-2  ,광주지방기상청(156),35.320,126.820,66,,,,
731,2023-10-27,,영암,전라남도 영암군영암읍 망호리201-1  ,목포기상대(165),34.8167,126.6863,4.58,,,,
731,2020-10-23,2023-10-27,영암,전라남도 영암군영암읍 망호리201-1  ,목포기상대(165),34.8167,126.6863,4.58,,,,
731,2017-08-25,2020-10-23,영암,전라남도 영암군영암읍 망호리201-1  ,목포기상대(165),34.8167,126.6863,2.2,,,,
731,2015-06-29,2017-08-25,영암,전라남도 영암군영암읍 망호리201-1  ,목포기상대(165),34.8167,126.6864,3.9,,,,
731,2003-03-20,2015-06-29,영암,전라남도 영암군영암읍 망호리201-1  ,목포기상대(165),34.7998,126.7013,26.41,,,,
731,1991-11-10,2003-03-20,영암,전라남도 영암군영암읍 망호리201-1  ,목포기상대(165),34.7947,126.7036,18,,,,
732,2022-10-17,,보성,전라남도 보성군보성읍 옥평리571-11  ,여수기상대(168),34.7619,127.0921,145.53,,,,
732,2020-10-23,2022-10-17,보성,전라남도 보성군보성읍 옥평리571-11  ,여수기상대(168),34.7619,127.0921,145.53,,,,
732,2011-08-19,2020-10-23,보성,전라남도 보성군보성읍 옥평리571-11  ,여수기상대(168),34.762,127.0922,146.32,,,,
732,2010-10-05,2011-08-19,보성,전라남도 보성군보성읍 옥평리571-11  ,여수기상대(168),34.7623,127.0911,159.74,,,,
732,1991-11-20,2010-10-05,보성,전라남도 보성군보성읍 옥평리571-11  ,완도기상대(170),34.770,127.080,159,,,,
733,2012-10-10,,함라,전북특별자치도 익산시함라면 신등리 950-9 익산예비군훈련장,전주기상대(146),36.0461,126.8917,49.12,,,,
733,1992-12-07,2012-10-10,함라,전북특별자치도 익산시함라면 신등리 950-9 익산예비군훈련장,전주기상대(146),36.0412,126.959,15.85,,,,
734,2019-04-26,,완주,전북특별자치도 완주군 고산면 대아저수로 244고산면 대야저수로,전주기상대(146),35.9855,127.2457,64.36,,,,
734,2017-03-03,2019-04-26,완주,전북특별자치도 완주군 고산면 대아저수로 244고산면 대야저수로,전주기상대(146),35.9855,127.2457,64.36,,,,
734,2012-10-09,2017-03-03,완주,전북특별자치도 완주군 고산면 대아저수로 244고산면 대야저수로,전주기상대(146),35.9064,127.1654,43,,,,
734,2007-07-23,2012-10-08,완주,전북특별자치도 완주군 고산면 대아저수로 244고산면 대야저수로,전주기상대(146),35.9765,127.205,60.79,,,,
734,1992-12-07,2007-07-23,완주,전북특별자치도 완주군 고산면 대아저수로 244고산면 대야저수로,전주기상대(146),35.9728,127.2112,53,,,,
735,2021-07-28,,덕유산,전북특별자치도 무주군설천면 삼공리483-1  ,전주기상대(146),35.8942,127.7731,660.36,,,,
735,2020-10-23,2021-07-28,덕유산,전북특별자치도 무주군설천면 삼공리483-1  ,전주기상대(146),35.8942,127.7731,660.36,,,,
735,2015-10-27,2020-10-23,덕유산,전북특별자치도 무주군설천면 삼공리483-1  ,전주기상대(146),35.8942,127.7731,658,,,,
735,2015-07-13,2015-10-27,덕유산,전북특별자치도 무주군설천면 삼공리483-1  ,전주기상대(146),35.9008,127.7755,599.27,,,,
735,2003-07-01,2015-07-13,덕유산,전북특별자치도 무주군설천면 삼공리483-1  ,추풍령지역기상서비스센터(135),35.9008,127.7755,599.27,,,,
735,1992-12-07,2003-07-01,덕유산,전북특별자치도 무주군설천면 삼공리483-1  ,전주기상대(146),35.9037,127.7711,645,,,,
736,2020-10-23,,진봉,전북특별자치도 김제시진봉면 진봉로302번지 진봉초등학교 ,전주기상대(146),35.8468,126.784,2.16,,,,
736,2017-08-25,2020-10-23,진봉,전북특별자치도 김제시진봉면 진봉로302번지 진봉초등학교 ,전주기상대(146),35.8468,126.784,6,,,,
736,2015-07-13,2017-08-25,진봉,전북특별자치도 김제시진봉면 진봉로302번지 진봉초등학교 ,전주기상대(146),35.8468,126.784,6,,,,
736,2011-10-31,2015-07-13,진봉,전북특별자치도 김제시진봉면 진봉로302번지 진봉초등학교 ,군산기상대(140),35.8468,126.784,6,,,,
736,1991-11-29,2011-10-31,진봉,전북특별자치도 김제시진봉면 진봉로302번지 진봉초등학교 ,군산기상대(140),35.870,126.750,14,,,,
737,2020-10-23,,김제,전북특별자치도 김제시서암동 산 21-1,전주기상대(146),35.8091,126.8777,54.61,,,,
737,2015-07-13,2020-10-23,김제,전북특별자치도 김제시서암동 산 21-1,전주기상대(146),35.809,126.8777,51.44,,,,
737,2011-12-07,2015-07-13,김제,전북특별자치도 김제시서암동 산 21-1,군산기상대(140),35.8092,126.8778,51,,,,
737,1992-11-09,2011-12-07,김제,전북특별자치도 김제시서암동 산 21-1,군산기상대(140),35.7943,126.8769,26.83,,,,
738,2020-11-02,,줄포,전북특별자치도 부안군줄포면 우포리 517-11,전주기상대(146),35.5795,126.6739,16,,,,
738,2020-10-23,2020-11-02,줄포,전북특별자치도 부안군줄포면 우포리 517-11,전주기상대(146),35.5989,126.6998,20.1,,,,
738,2015-07-13,2020-10-23,줄포,전북특별자치도 부안군줄포면 우포리 517-11,전주기상대(146),35.5989,126.6998,19.85,,,,
738,2011-10-21,2015-07-13,줄포,전북특별자치도 부안군줄포면 우포리 517-11,고창기상대(172),35.6094,126.7108,9.7,,,,
738,1992-11-09,2011-10-21,줄포,전북특별자치도 부안군줄포면 우포리 517-11,고창기상대(미사용 251),35.5904,126.6775,11.92,,,,
739,2020-09-26,,심원,전북특별자치도 고창군심원면 도천리822  ,전주기상대(146),35.5225,126.5467,12.57,,,,
739,2015-07-13,2020-09-26,심원,전북특별자치도 고창군심원면 도천리822  ,전주기상대(146),35.5225,126.5467,9,,,,
739,2011-12-05,2015-07-13,심원,전북특별자치도 고창군심원면 도천리822  ,고창기상대(172),35.5225,126.5467,9,,,,
739,1992-12-07,2011-12-05,심원,전북특별자치도 고창군심원면 도천리822  ,고창기상대(미사용 251),35.5243,126.5511,18.27,,,,
741,2020-10-23,,화순,전라남도 화순군화순읍 삼천리590  ,광주지방기상청(156),35.0567,126.9852,94.82,,,,
741,2013-12-28,2020-10-23,화순,전라남도 화순군화순읍 삼천리590  ,광주지방기상청(156),35.0568,126.9843,93.91,,,,
741,2007-08-21,2013-12-27,화순,전라남도 화순군화순읍 삼천리590  ,광주지방기상청(156),35.0592,126.9841,78.03,,,,
741,1992-12-07,2007-08-21,화순,전라남도 화순군화순읍 삼천리590  ,광주지방기상청(156),35.050,126.980,72,,,,
742,2020-10-23,,운남,전라남도 무안군운남면 성내리580-7  ,목포기상대(165),34.9389,126.3306,12,,,,
742,2020-02-27,2020-10-23,운남,전라남도 무안군운남면 성내리580-7  ,목포기상대(165),34.9389,126.3306,10.9,,,,
742,2014-12-10,2020-02-27,운남,전라남도 무안군운남면 성내리580-7  ,목포기상대(165),34.9389,126.3306,10.9,,,,
742,2007-09-13,2014-12-10,운남,전라남도 무안군운남면 성내리580-7  ,목포기상대(165),34.9626,126.3432,26.29,,,,
742,2000-09-01,2007-09-13,운남,전라남도 무안군운남면 성내리580-7  ,목포기상대(165),34.950,126.350,25,,,,
742,1992-11-07,2000-09-01,운남,전라남도 무안군운남면 성내리580-7  ,무안기상대(미사용 164),34.950,126.350,20,,,,
743,2017-08-25,,비금,전라남도 신안군비금면 지당리984-2 이세돌바둑기념관 ,목포기상대(165),34.7726,125.9469,8.2,,,,
743,2015-05-28,2017-08-25,비금,전라남도 신안군비금면 지당리984-2 이세돌바둑기념관 ,목포기상대(165),34.7734,125.946,8,,,,
743,2011-11-09,2015-05-28,비금,전라남도 신안군비금면 지당리984-2 이세돌바둑기념관 ,목포기상대(165),34.7741,125.9464,10,,,,
743,1992-10-13,2011-11-09,비금,전라남도 신안군비금면 지당리984-2 이세돌바둑기념관 ,목포기상대(165),34.7555,125.9266,17.39,,,,
744,2023-10-26,,산이,전라남도 해남군산이면 덕송리1077 해남통신지원대대 ,목포기상대(165),34.6725,126.4365,5.59,,,,
744,2020-10-23,2023-10-26,산이,전라남도 해남군산이면 덕송리1077 해남통신지원대대 ,목포기상대(165),34.6725,126.4365,5.59,,,,
744,2015-07-13,2020-10-23,산이,전라남도 해남군산이면 덕송리1077 해남통신지원대대 ,목포기상대(165),34.6725,126.4364,1,,,,
744,2014-12-13,2015-07-13,산이,전라남도 해남군산이면 덕송리1077 해남통신지원대대 ,진도기상대(175),34.6725,126.4364,1,,,,
744,1993-09-15,2014-12-13,산이,전라남도 해남군산이면 덕송리1077 해남통신지원대대 ,진도기상대(175),34.6709,126.3276,15.34,,,,
745,2023-08-18,,성전,전라남도 강진군성전면 성전리 128,목포기상대(165),34.685,126.7255,49,,,,
745,2021-10-15,2023-08-18,성전,전라남도 강진군성전면 성전리 128,목포기상대(165),34.6998,126.7048,79.59,,,,
745,2020-09-18,2021-10-15,성전,전라남도 강진군성전면 성전리 128,목포기상대(165),34.6998,126.7048,79.59,,,,
745,2015-07-13,2020-09-18,성전,전라남도 강진군성전면 성전리 128,목포기상대(165),34.6998,126.7048,80,,,,
745,2012-09-19,2015-07-13,성전,전라남도 강진군성전면 성전리 128,완도기상대(170),34.6998,126.7048,80,,,,
745,2003-03-24,2012-09-19,성전,전라남도 강진군성전면 성전리 128,완도기상대(170),34.6352,126.7728,20.12,,,,
745,1992-11-06,2003-03-24,성전,전라남도 강진군성전면 성전리 128,완도기상대(170),34.6383,126.7608,49,,,,
746,2020-10-23,,땅끝,전라남도 해남군송지면 미야리854  ,목포기상대(165),34.3818,126.5159,8.82,,,,
746,2015-07-13,2020-10-23,땅끝,전라남도 해남군송지면 미야리854  ,목포기상대(165),34.382,126.5159,9,,,,
746,2012-11-30,2015-07-13,땅끝,전라남도 해남군송지면 미야리854  ,완도기상대(170),34.382,126.5159,9,,,,
746,2003-03-10,2012-11-30,땅끝,전라남도 해남군송지면 미야리854  ,완도기상대(170),34.3695,126.5169,14.48,,,,
746,1999-06-30,2003-03-10,땅끝,전라남도 해남군송지면 미야리854  ,완도기상대(170),34.295,126.5278,13,,,,
746,1999-03-08,1999-06-30,땅끝,전라남도 해남군송지면 미야리854  ,완도기상대(170),34.300,126.5333,13,,,,
746,1997-04-01,1999-03-08,땅끝,전라남도 해남군송지면 미야리854  ,완도기상대(170),34.300,126.5333,13,,,,
746,1992-11-07,1997-04-01,땅끝,전라남도 해남군송지면 미야리854  ,완도기상대(170),34.500,126.870,13,,,,
747,2020-10-23,,청산도,전라남도 완도군청산면 도청리976  ,목포기상대(165),34.1829,126.858,24.76,,,,
747,2019-11-14,2020-10-23,청산도,전라남도 완도군청산면 도청리976  ,목포기상대(165),34.1834,126.8585,26,,,,
747,2015-07-13,2019-11-14,청산도,전라남도 완도군청산면 도청리976  ,목포기상대(165),34.1834,126.8585,26,,,,
747,2011-10-20,2015-07-13,청산도,전라남도 완도군청산면 도청리976  ,완도기상대(170),34.1834,126.8585,26,,,,
747,1992-11-08,2011-10-19,청산도,전라남도 완도군청산면 도청리976  ,완도기상대(170),34.1799,126.859,19.62,,,,
748,2011-11-17,,벌교,전라남도 보성군장호길 56-386벌교하수처리장  ,여수기상대(168),34.8369,127.3631,1.6,,,,
748,2007-09-12,2011-11-17,벌교,전라남도 보성군장호길 56-386벌교하수처리장  ,여수기상대(168),34.8493,127.3592,43.26,,,,
748,1998-05-21,2007-09-12,벌교,전라남도 보성군장호길 56-386벌교하수처리장  ,여수기상대(168),34.830,127.350,26,,,,
748,1992-12-07,1998-05-21,벌교,전라남도 보성군장호길 56-386벌교하수처리장  ,완도기상대(170),34.830,127.350,12,,,,
749,2020-10-23,,도양,전라남도 고흥군도양읍 봉암리2346  ,여수기상대(168),34.5347,127.1272,24.96,,,,
749,2020-02-27,2020-10-23,도양,전라남도 고흥군도양읍 봉암리2346  ,여수기상대(168),34.5347,127.1272,29.3,,,,
749,2017-08-25,2020-02-27,도양,전라남도 고흥군도양읍 봉암리2346  ,여수기상대(168),34.5347,127.1272,29.3,,,,
749,2011-12-14,2017-08-25,도양,전라남도 고흥군도양읍 봉암리2346  ,여수기상대(168),34.5348,127.1272,24.8,,,,
749,2007-08-09,2011-12-14,도양,전라남도 고흥군도양읍 봉암리2346  ,여수기상대(168),34.5295,127.1386,10.4,,,,
749,1992-12-07,2007-08-09,도양,전라남도 고흥군도양읍 봉암리2346  ,여수기상대(168),34.530,127.130,11,,,,
750,2021-09-01,,백야,전라남도 여수시화양면 안포리 산823-3,여수기상대(168),34.6278,127.6357,23,,,,
750,2020-10-23,2021-09-01,백야,전라남도 여수시화양면 안포리 산823-3,여수기상대(168),34.6308,127.6256,35.71,,,,
750,1992-12-07,2020-10-23,백야,전라남도 여수시화양면 안포리 산823-3,여수기상대(168),34.6308,127.6256,34.87,,,,
751,2023-11-30,,와산,제주특별자치도 제주시조천읍 와산리 350-1,제주지방기상청(184),33.4793,126.6939,248,,,,
751,2023-04-11,2023-11-30,와산,제주특별자치도 제주시조천읍 와산리 350-1,제주지방기상청(184),33.4793,126.6939,248,,,,
751,2014-09-25,2023-04-11,와산,제주특별자치도 제주시조천읍 와산리 350-1,제주지방기상청(184),33.4821,126.709,251.09,,,,
751,1991-10-24,2014-09-25,와산,제주특별자치도 제주시조천읍 와산리 350-1,제주지방기상청(184),33.4585,126.7119,340.6,,,,
752,2023-11-30,,서광,제주특별자치도 서귀포시안덕면 신화역사로188번길 62 ,제주지방기상청(184),33.3046,126.306,188.42,,,,
752,2015-07-13,2023-11-30,서광,제주특별자치도 서귀포시안덕면 신화역사로188번길 62 ,제주지방기상청(184),33.3046,126.306,188.42,,,,
752,2013-12-03,2015-07-13,서광,제주특별자치도 서귀포시안덕면 신화역사로188번길 62 ,고산지역기상서비스센터(185),33.3046,126.3111,187,,,,
752,1992-11-30,2013-12-03,서광,제주특별자치도 서귀포시안덕면 신화역사로188번길 62 ,고산지역기상서비스센터(185),33.285,126.3022,143.5,,,,
753,2012-11-06,,어리목,제주특별자치도 제주시1100로 2070-61한라산국립공원관리사무소  ,제주지방기상청(184),33.393,126.4959,967.83,,,,
753,1992-11-30,2012-11-06,어리목,제주특별자치도 제주시1100로 2070-61한라산국립공원관리사무소  ,제주지방기상청(184),33.3921,126.4941,968.28,,,,
754,2020-10-23,,함평,전라남도 함평군함평읍 기각리189-7  ,광주지방기상청(156),35.0604,126.5273,10.42,,,,
754,2020-02-04,2020-10-23,함평,전라남도 함평군함평읍 기각리189-7  ,광주지방기상청(156),35.0602,126.5264,11,,,,
754,2015-07-13,2020-02-04,함평,전라남도 함평군함평읍 기각리189-7  ,광주지방기상청(156),35.0602,126.5264,11,,,,
754,2010-12-10,2015-07-13,함평,전라남도 함평군함평읍 기각리189-7  ,고창기상대(172),35.0602,126.5264,11,,,,
754,2010-10-05,2010-12-10,함평,전라남도 함평군함평읍 기각리189-7  ,고창기상대(미사용 251),35.064,126.523,21,,,,
754,2007-08-31,2010-10-05,함평,전라남도 함평군함평읍 기각리189-7  ,목포기상대(165),35.0635,126.5225,21,,,,
754,2000-09-01,2007-08-31,함평,전라남도 함평군함평읍 기각리189-7  ,목포기상대(165),35.0635,126.5225,21,,,,
754,1993-03-26,2000-09-01,함평,전라남도 함평군함평읍 기각리189-7  ,무안기상대(미사용 164),35.0635,126.5225,23,,,,
755,2023-08-01,,백아면,전라남도 화순군백아면 옥리 487-1487-1  ,광주지방기상청(156),35.1596,127.0853,187.32,,,,
755,2020-10-23,2023-08-01,백아면,전라남도 화순군백아면 옥리 487-1487-1  ,광주지방기상청(156),35.1596,127.0853,185.01,,,,
755,2010-12-01,2020-10-23,백아면,전라남도 화순군백아면 옥리 487-1487-1  ,광주지방기상청(156),35.1594,127.0853,190.4,,,,
755,1992-12-12,2010-12-01,백아면,전라남도 화순군백아면 옥리 487-1487-1  ,광주지방기상청(156),35.170,127.130,253,,,,
756,2023-11-01,,위도,전북특별자치도 부안군위도면 진리501-5  ,전주기상대(146),35.6015,126.282,4.22,,,,
